id,request_id,requested_by,date,item,quantity,status,created_at
1779,PR-11779,Susan Blackwell MD,2024-03-26,Finish,66,Pending,2025-09-12T16:28:43
1780,PR-11780,Shawn Trevino,2024-07-31,Cover,27,Cancelled,2024-09-30T05:51:57
1781,PR-11781,Catherine Cooley,2025-03-16,Effect,252,Approved,2024-06-16T19:24:55
1782,PR-11782,Sabrina Ibarra,2023-04-15,Rise,359,Cancelled,2023-10-09T09:23:53
1783,PR-11783,Jeffrey Walters,2024-08-06,Attorney,143,Cancelled,2024-07-20T16:10:12
1784,PR-11784,Paula Gonzalez,2023-07-22,Nice,198,Pending,2023-06-19T11:55:27
1785,PR-11785,Brooke Evans,2024-03-16,Music,283,Pending,2023-05-25T04:28:32
1786,PR-11786,Anna Kennedy,2025-03-31,People,384,Cancelled,2024-04-20T08:34:38
1787,PR-11787,Steven Galvan,2024-04-04,Quite,87,Approved,2023-10-08T13:16:02
1788,PR-11788,James Morgan,2024-01-03,Even,412,Approved,2023-05-24T15:52:35
1789,PR-11789,Scott Myers,2024-12-25,Door,353,Cancelled,2023-10-11T19:04:10
1790,PR-11790,Kristen Allison,2024-07-28,Example,61,Approved,2025-01-24T15:07:59
1791,PR-11791,Ryan Kim,2022-12-11,Appear,113,Pending,2025-04-18T02:47:18
1792,PR-11792,Harry Walsh,2024-03-07,Some,413,Pending,2025-08-20T19:55:17
1793,PR-11793,Robert Edwards,2025-02-25,Nation,408,Pending,2024-03-25T04:34:07
1794,PR-11794,Melinda Smith,2023-07-27,Page,363,Approved,2023-08-11T00:16:04
1795,PR-11795,Scott Williams,2025-05-14,And,88,Approved,2023-07-18T03:26:39
1796,PR-11796,Chad Hill,2025-03-24,Know,180,Approved,2023-02-22T20:55:34
1797,PR-11797,James Juarez,2024-03-20,Citizen,377,Pending,2025-05-24T11:33:17
1798,PR-11798,Gary Vega,2024-10-03,Process,400,Approved,2025-03-25T09:20:39
1799,PR-11799,Austin Berry,2025-01-16,Pattern,40,Cancelled,2025-05-05T20:54:51
1800,PR-11800,Arthur Blanchard,2024-04-29,Amount,90,Pending,2022-11-30T15:15:29
1801,PR-11801,Patricia Phillips,2024-04-15,Thank,270,Cancelled,2023-04-01T20:48:43
1802,PR-11802,Elizabeth Webb,2024-01-29,As,20,Cancelled,2025-05-17T23:44:27
1803,PR-11803,Albert Mora,2024-10-22,Allow,212,Pending,2024-05-08T03:19:50
1804,PR-11804,Roberto Rodriguez,2023-05-10,Capital,414,Approved,2023-10-10T17:42:19
1805,PR-11805,Tiffany Anderson,2025-01-22,Area,482,Cancelled,2025-08-02T05:44:14
1806,PR-11806,Denise Pena,2023-10-26,General,2,Cancelled,2025-09-16T11:13:24
1807,PR-11807,Alexander Thomas,2024-09-10,Increase,254,Pending,2025-03-11T04:16:15
1808,PR-11808,Victoria Miller,2023-05-19,Election,103,Approved,2023-08-07T07:16:15
1809,PR-11809,Mrs. Alicia Freeman,2023-06-26,Window,115,Cancelled,2025-03-18T21:09:48
1810,PR-11810,John Miller,2024-10-01,Kid,368,Approved,2023-05-09T13:30:01
1811,PR-11811,Tiffany Herman,2025-08-16,Onto,227,Pending,2024-01-20T15:14:32
1812,PR-11812,Cory Thomas,2022-11-07,Single,77,Approved,2025-07-29T14:43:55
1813,PR-11813,Tim Jones,2025-05-29,Teach,80,Pending,2023-07-14T05:56:10
1814,PR-11814,Jeanette Hamilton,2024-04-08,Exactly,456,Cancelled,2025-05-08T03:15:32
1815,PR-11815,Roberta Bray,2025-05-22,Sister,184,Approved,2023-03-10T15:07:02
1816,PR-11816,Eugene Newman,2024-12-20,Include,31,Cancelled,2024-01-15T08:12:13
1817,PR-11817,Elizabeth Martinez,2023-09-12,Reflect,115,Approved,2023-09-25T18:15:47
1818,PR-11818,Melissa Cooper,2024-06-27,Ask,187,Cancelled,2024-06-10T23:56:10
1819,PR-11819,Michelle Archer,2024-03-30,Mean,393,Approved,2025-07-03T06:30:34
1820,PR-11820,Lance Wiggins,2023-12-06,Feeling,298,Pending,2025-10-14T06:14:36
1821,PR-11821,Rachel Stevens,2025-01-21,Computer,162,Approved,2025-06-02T19:15:44
1822,PR-11822,Adrian Dillon,2022-12-27,Day,14,Approved,2023-06-07T13:45:06
1823,PR-11823,Jeremy Miranda,2023-01-05,Arrive,373,Pending,2023-08-07T02:57:26
1824,PR-11824,Christopher Higgins,2024-10-24,Responsibility,405,Approved,2023-09-10T03:34:36
1825,PR-11825,Shelley Mckenzie,2025-03-02,Computer,432,Cancelled,2025-09-21T14:33:55
1826,PR-11826,Zachary Williams,2023-09-18,Perhaps,381,Cancelled,2022-11-17T16:02:39
1827,PR-11827,Robert Curry,2023-05-08,Television,81,Cancelled,2023-12-30T15:13:52
1828,PR-11828,Kristi Pruitt,2025-05-15,Strong,1,Cancelled,2023-03-26T14:05:03
1829,PR-11829,Justin Henry,2025-06-05,Pick,135,Cancelled,2023-04-21T01:45:46
1830,PR-11830,Lori Ponce,2024-10-17,Huge,221,Cancelled,2023-10-24T19:26:45
1831,PR-11831,Miguel Garner,2024-10-03,Fast,295,Cancelled,2025-09-17T20:21:42
1832,PR-11832,Amanda Patterson,2023-08-23,Compare,316,Cancelled,2023-11-23T06:27:58
1833,PR-11833,Randy Garrison,2025-10-06,See,388,Pending,2025-01-07T14:30:46
1834,PR-11834,Donna Davis,2023-08-24,Sit,460,Pending,2024-05-02T20:10:34
1835,PR-11835,Angel Jones,2023-11-14,Finally,373,Approved,2024-09-12T09:41:10
1836,PR-11836,Daniel Lawrence Jr.,2024-12-01,Continue,74,Pending,2025-01-31T21:55:26
1837,PR-11837,Christina Hall,2023-05-19,Front,333,Pending,2022-12-06T21:07:12
1838,PR-11838,Kevin Roberts,2024-12-10,Question,246,Pending,2023-05-02T08:55:12
1839,PR-11839,Randy Carter,2025-03-10,Fall,93,Cancelled,2024-07-05T08:32:25
1840,PR-11840,Amy Parker,2024-03-29,Particular,221,Cancelled,2023-08-28T05:13:10
1841,PR-11841,David Ferguson,2024-04-18,Argue,37,Approved,2025-04-26T00:28:30
1842,PR-11842,Katrina Carr,2022-11-19,Bed,251,Pending,2022-11-08T22:32:52
1843,PR-11843,Emily Duke,2025-04-10,Social,198,Cancelled,2024-06-10T12:20:44
1844,PR-11844,Sharon Zimmerman,2025-02-10,When,244,Pending,2023-06-30T21:46:13
1845,PR-11845,Walter Church,2023-12-31,Glass,419,Approved,2023-04-29T05:11:25
1846,PR-11846,Elizabeth Foley,2024-06-20,Bar,28,Pending,2023-07-11T00:26:16
1847,PR-11847,Ryan Beck,2023-03-05,Unit,75,Cancelled,2023-03-31T10:25:40
1848,PR-11848,Jose Daugherty,2024-06-07,Another,150,Pending,2024-09-15T17:49:37
1849,PR-11849,Dan Martin,2024-04-02,Full,20,Pending,2024-06-03T22:33:45
1850,PR-11850,Eric Huynh,2024-03-05,Remember,214,Pending,2024-09-29T15:06:52
1851,PR-11851,Ralph Norton,2024-09-25,Himself,50,Pending,2024-06-19T00:41:54
1852,PR-11852,Robert Williamson,2025-10-03,West,274,Pending,2024-11-22T01:58:50
1853,PR-11853,Cynthia Meza,2024-09-30,Pattern,7,Cancelled,2023-11-27T11:15:14
1854,PR-11854,Nathaniel Beltran,2025-01-22,Dream,106,Pending,2025-03-05T11:41:19
1855,PR-11855,Alexander Tucker,2025-10-01,Hard,10,Cancelled,2023-01-10T00:30:13
1856,PR-11856,Mark Romero,2024-10-07,Science,45,Approved,2023-06-08T11:56:29
1857,PR-11857,Jordan Lee,2023-05-03,Man,364,Pending,2022-12-04T12:43:27
1858,PR-11858,Marissa Miller,2024-10-07,Newspaper,327,Pending,2025-09-15T05:32:17
1859,PR-11859,Linda Parker,2023-03-29,Today,429,Cancelled,2024-07-21T07:27:54
1860,PR-11860,Michael Gomez,2022-11-07,Later,122,Cancelled,2022-12-22T02:27:25
1861,PR-11861,Scott Davis,2025-05-27,Though,414,Approved,2025-04-15T16:53:54
1862,PR-11862,John Curry,2025-05-27,Set,432,Pending,2025-02-03T00:40:06
1863,PR-11863,Jessica Perez,2024-06-27,Account,401,Approved,2025-03-29T03:26:44
1864,PR-11864,Richard Miller,2025-06-10,Be,411,Pending,2025-05-12T03:07:15
1865,PR-11865,William Gibbs,2025-03-30,Keep,47,Cancelled,2024-12-14T01:51:40
1866,PR-11866,Alexander Murphy,2025-08-17,Party,36,Cancelled,2024-05-24T22:01:36
1867,PR-11867,Kathleen Taylor,2023-04-21,We,452,Cancelled,2024-10-11T20:20:55
1868,PR-11868,Christy Perry,2023-03-27,Two,305,Pending,2023-01-01T06:49:32
1869,PR-11869,Victoria Mcclain,2022-12-01,He,118,Pending,2024-07-10T06:51:26
1870,PR-11870,Maria Frazier,2023-03-22,Save,247,Pending,2023-10-11T07:52:02
1871,PR-11871,Joseph Duffy,2025-06-14,Pass,41,Pending,2023-08-15T05:12:19
1872,PR-11872,Jonathan Miles,2025-02-24,Pay,302,Approved,2022-11-24T05:51:53
1873,PR-11873,Dr. Daniel Williams,2023-07-07,Compare,74,Cancelled,2024-05-29T16:37:08
1874,PR-11874,Diana Simon,2023-12-18,Somebody,277,Cancelled,2025-02-06T22:24:38
1875,PR-11875,Benjamin Hernandez,2024-03-07,Family,242,Pending,2025-03-16T03:01:03
1876,PR-11876,Diane Moore,2024-06-18,Black,271,Approved,2024-03-05T01:08:43
1877,PR-11877,Kimberly Palmer,2024-03-26,National,477,Approved,2024-01-27T12:26:36
1878,PR-11878,Omar Williams,2024-09-08,Debate,38,Pending,2025-02-22T17:09:48
1879,PR-11879,Lindsey Huffman,2023-03-30,White,469,Cancelled,2025-03-17T00:45:39
1880,PR-11880,Tracey Molina,2025-02-05,In,21,Approved,2024-08-02T07:00:47
1881,PR-11881,Thomas Wilson,2024-12-24,No,73,Pending,2023-10-02T21:00:56
1882,PR-11882,Tara Barnett,2024-06-24,Way,260,Approved,2023-07-29T19:40:14
1883,PR-11883,Sara Contreras,2023-05-18,Economic,344,Approved,2024-07-15T16:54:39
1884,PR-11884,Jason Berger,2023-10-14,Bad,259,Pending,2023-01-20T10:43:39
1885,PR-11885,John Alexander,2024-12-15,Often,380,Cancelled,2023-03-12T09:15:09
1886,PR-11886,Patricia Johnson,2025-07-27,Standard,4,Pending,2023-02-24T03:42:09
1887,PR-11887,Mathew Ramirez,2023-12-26,Owner,380,Approved,2025-03-29T15:58:18
1888,PR-11888,Holly Wilson,2022-11-12,Wrong,417,Cancelled,2024-03-13T05:55:38
1889,PR-11889,Melinda Chandler,2025-08-14,Accept,379,Approved,2024-01-06T21:48:25
1890,PR-11890,Trevor Morales,2024-06-27,Word,316,Approved,2023-08-10T23:22:52
1891,PR-11891,Denise Martin PhD,2025-06-08,Three,145,Pending,2024-02-12T08:43:03
1892,PR-11892,Thomas Lopez,2024-08-12,Build,368,Approved,2024-05-04T05:42:47
1893,PR-11893,Justin Williams,2025-01-29,Hotel,449,Approved,2024-10-05T20:49:10
1894,PR-11894,Grace Snow,2024-05-23,Before,378,Pending,2025-10-20T23:30:21
1895,PR-11895,Ariana Anthony,2023-05-31,Among,311,Approved,2022-12-17T03:41:50
1896,PR-11896,Zachary Strong,2025-06-19,Woman,272,Approved,2024-10-06T04:21:06
1897,PR-11897,Tony Lowe,2023-09-09,Social,77,Approved,2025-05-21T09:51:54
1898,PR-11898,Ann Fisher,2023-04-25,Physical,126,Cancelled,2025-03-15T20:42:27
1899,PR-11899,Joseph Foster,2024-12-31,In,317,Pending,2024-08-04T13:15:34
1900,PR-11900,Kevin Weaver,2024-02-25,Agent,97,Cancelled,2024-12-27T14:07:17
1901,PR-11901,Rick Gilbert,2024-01-18,Group,166,Approved,2025-08-15T12:38:13
1902,PR-11902,Breanna Berry,2023-06-02,Listen,486,Pending,2025-03-12T13:28:54
1903,PR-11903,Mrs. Shawna Roman,2024-08-14,Radio,116,Pending,2023-11-09T11:16:15
1904,PR-11904,Holly Nelson,2025-01-17,Set,442,Cancelled,2022-12-04T15:07:39
1905,PR-11905,Eric Wilkins,2023-04-01,Parent,236,Cancelled,2024-04-08T10:30:45
1906,PR-11906,Jeremy Garner,2025-02-09,Which,333,Approved,2025-05-16T16:21:51
1907,PR-11907,Michael Thompson,2025-08-25,Movie,129,Cancelled,2025-08-09T21:15:15
1908,PR-11908,Jeffrey Castillo,2023-02-20,Purpose,345,Cancelled,2024-11-16T05:53:12
1909,PR-11909,Scott Hawkins,2024-11-29,Turn,172,Cancelled,2024-03-30T21:18:17
1910,PR-11910,Jared Carlson,2024-06-08,Shoulder,63,Cancelled,2024-08-24T10:51:42
1911,PR-11911,Jasmine Reyes,2024-03-18,Personal,184,Approved,2025-01-02T22:24:22
1912,PR-11912,Jose Collier,2023-04-24,Power,144,Pending,2024-10-18T14:17:51
1913,PR-11913,Michael Hayden,2024-05-03,Conference,344,Pending,2023-05-16T01:38:14
1914,PR-11914,Timothy Brown,2023-07-27,Improve,106,Approved,2024-02-14T13:57:32
1915,PR-11915,Jeffrey Hampton,2025-06-08,Will,131,Pending,2025-01-16T02:14:49
1916,PR-11916,Christine Campbell,2023-07-20,Enjoy,90,Approved,2023-02-07T14:53:48
1917,PR-11917,Nicole Ramos,2024-11-16,Rest,368,Cancelled,2023-07-13T19:10:50
1918,PR-11918,Samuel Gilbert,2023-09-19,Coach,335,Cancelled,2025-04-04T22:15:14
1919,PR-11919,Carrie Phillips,2025-02-02,Field,489,Approved,2023-11-29T13:33:26
1920,PR-11920,Charles Knight,2025-10-02,Because,406,Approved,2024-06-18T18:07:43
1921,PR-11921,John Delgado,2024-02-11,White,469,Pending,2025-05-21T09:10:26
1922,PR-11922,Shane Salazar,2024-02-15,What,5,Cancelled,2024-06-19T12:14:42
1923,PR-11923,Julie Watson,2023-10-14,Report,269,Cancelled,2023-09-25T23:03:20
1924,PR-11924,John Jones,2023-12-06,Provide,78,Cancelled,2024-10-07T21:10:10
1925,PR-11925,Kenneth Wilson,2024-11-30,Idea,418,Pending,2023-08-28T11:04:12
1926,PR-11926,Natalie Young,2024-04-21,Court,228,Pending,2023-10-03T22:23:00
1927,PR-11927,Cassandra Bryant,2024-07-12,Mr,1,Cancelled,2025-04-29T06:48:04
1928,PR-11928,Nicole Hernandez,2022-11-07,Draw,341,Approved,2025-05-11T13:47:10
1929,PR-11929,Dawn Alvarez,2025-07-17,Role,141,Cancelled,2025-01-25T06:04:42
1930,PR-11930,Eddie Fischer,2022-12-10,Treat,167,Pending,2023-12-09T17:29:11
1931,PR-11931,Sarah Morris,2025-10-11,Executive,42,Approved,2022-11-26T06:46:48
1932,PR-11932,Juan Palmer,2022-11-26,When,309,Cancelled,2023-05-24T16:18:33
1933,PR-11933,Mary Howell,2025-03-09,Matter,403,Cancelled,2024-05-15T13:44:03
1934,PR-11934,Charles Gomez,2023-11-29,Soldier,305,Approved,2023-06-06T16:53:30
1935,PR-11935,Donna Thomas,2025-05-12,Our,148,Cancelled,2024-01-03T17:51:09
1936,PR-11936,Nathan Freeman,2025-10-22,Around,422,Approved,2023-12-13T05:44:09
1937,PR-11937,Kimberly Fry,2024-06-29,One,358,Pending,2024-05-28T12:29:06
1938,PR-11938,Michael Morrow,2024-01-29,Old,287,Cancelled,2025-09-26T12:50:10
1939,PR-11939,Mark Lopez,2025-06-27,South,230,Cancelled,2024-05-07T14:46:24
1940,PR-11940,Tiffany Dominguez,2023-09-24,Somebody,69,Approved,2024-08-09T22:12:32
1941,PR-11941,Timothy Barnett,2023-11-20,Use,129,Approved,2023-04-06T21:19:14
1942,PR-11942,Derek Yates,2024-12-12,Feel,443,Approved,2024-06-01T11:20:42
1943,PR-11943,Yolanda Jones DVM,2023-02-25,Want,499,Approved,2024-08-04T05:40:21
1944,PR-11944,Jason Wright,2024-11-19,Close,170,Pending,2025-05-05T02:12:05
1945,PR-11945,Jason Garner,2023-07-11,Produce,485,Cancelled,2024-10-21T21:47:29
1946,PR-11946,Karina Rodriguez,2024-08-20,Beat,389,Cancelled,2024-10-23T15:41:57
1947,PR-11947,Oscar Weiss,2025-08-07,Foreign,61,Cancelled,2025-02-01T14:00:00
1948,PR-11948,Timothy Bowman,2025-01-24,Grow,231,Approved,2023-10-12T16:57:18
1949,PR-11949,Diana Bradley,2025-08-11,Such,275,Pending,2024-04-20T05:15:42
1950,PR-11950,James Kim,2025-03-15,Arm,189,Pending,2024-11-29T01:46:57
1951,PR-11951,Brenda Cooper,2023-07-31,Home,67,Approved,2023-12-26T22:39:12
1952,PR-11952,Michelle Murphy,2022-12-20,Television,242,Cancelled,2024-10-10T09:06:01
1953,PR-11953,Tyler Welch,2024-01-31,Easy,41,Cancelled,2023-02-19T03:10:09
1954,PR-11954,Jeffrey Edwards,2024-04-12,Half,58,Pending,2022-11-05T02:52:42
1955,PR-11955,Ryan Cohen,2023-03-18,Management,434,Cancelled,2023-07-22T09:17:56
1956,PR-11956,Brianna Schwartz,2023-11-17,Indicate,480,Pending,2025-01-30T23:15:55
1957,PR-11957,Dennis Hudson,2025-05-14,Street,407,Approved,2025-09-12T07:42:21
1958,PR-11958,Cassandra Barber,2024-10-07,Sound,78,Pending,2025-05-04T13:39:05
1959,PR-11959,Sarah Hall,2024-12-19,Maybe,499,Cancelled,2022-12-10T05:01:43
1960,PR-11960,Erica Jackson,2025-07-10,Politics,267,Cancelled,2025-05-16T01:18:19
1961,PR-11961,James Griffith,2024-03-01,More,446,Approved,2025-09-18T18:41:18
1962,PR-11962,James Meyers,2024-01-09,Popular,131,Approved,2025-04-07T19:20:17
1963,PR-11963,James Williams,2023-08-17,Teacher,216,Cancelled,2023-02-21T00:26:24
1964,PR-11964,David Gutierrez,2024-06-11,While,394,Pending,2025-08-16T02:23:36
1965,PR-11965,Jeffrey Contreras,2023-11-06,Might,47,Approved,2025-05-15T12:26:14
1966,PR-11966,William Mason,2023-02-16,Energy,287,Cancelled,2024-01-02T19:49:09
1967,PR-11967,Heather Walsh,2023-07-20,Few,46,Cancelled,2025-08-11T10:34:44
1968,PR-11968,Rebecca Keller,2025-07-30,Run,177,Cancelled,2024-05-12T18:24:46
1969,PR-11969,Kristin Fuller,2024-04-28,Identify,346,Pending,2024-01-09T23:48:54
1970,PR-11970,Jason Moore,2025-04-19,Part,199,Approved,2025-02-28T18:38:35
1971,PR-11971,Daniel Hopkins,2024-01-30,Big,316,Pending,2023-03-17T13:04:51
1972,PR-11972,Haley Jackson,2025-08-10,Old,366,Cancelled,2025-03-17T05:46:23
1973,PR-11973,Douglas Carroll,2024-08-26,Ask,10,Approved,2023-01-18T12:14:04
1974,PR-11974,Jeffrey Wright,2023-10-05,Claim,25,Cancelled,2024-10-20T11:20:26
1975,PR-11975,Deborah Esparza,2024-07-16,Whatever,139,Approved,2023-06-24T03:03:37
1976,PR-11976,Brooke Bridges,2023-06-20,Language,175,Pending,2025-01-04T22:42:38
1977,PR-11977,Danielle Anderson,2023-05-11,Avoid,307,Cancelled,2023-11-22T14:01:09
1978,PR-11978,Paul Fisher,2025-08-25,Score,193,Approved,2025-03-01T22:14:13
1979,PR-11979,Jesse Ward,2023-12-19,For,426,Cancelled,2023-03-03T18:07:24
1980,PR-11980,Kathleen Barry,2024-07-02,Whom,447,Pending,2023-01-14T19:24:39
1981,PR-11981,Tamara Garner,2025-05-11,Project,123,Cancelled,2025-10-25T22:01:13
1982,PR-11982,Miss Lisa Campbell,2023-01-22,Plant,13,Approved,2024-10-17T16:42:26
1983,PR-11983,Paul Harris,2023-10-25,None,356,Approved,2023-12-18T01:47:23
1984,PR-11984,James Mayer,2024-03-17,Gas,34,Cancelled,2024-10-02T13:57:35
1985,PR-11985,Veronica Barry,2024-03-11,Dinner,8,Pending,2023-09-14T06:56:07
1986,PR-11986,Cynthia Galvan,2025-09-06,Federal,246,Cancelled,2024-11-25T15:22:08
1987,PR-11987,Jennifer Roberts,2024-10-26,Rise,140,Cancelled,2025-06-10T22:43:19
1988,PR-11988,Allison Hamilton,2024-11-04,Security,491,Approved,2025-06-10T07:48:24
1989,PR-11989,Veronica Kelly,2024-01-20,Establish,84,Approved,2025-03-21T06:21:44
1990,PR-11990,George Clarke,2024-11-18,See,83,Approved,2023-07-31T20:36:58
1991,PR-11991,James Green,2025-07-10,Program,440,Approved,2025-02-10T08:13:52
1992,PR-11992,Dana Young,2023-02-27,Early,432,Approved,2023-10-27T08:15:20
1993,PR-11993,Paula Cuevas,2024-07-03,Able,62,Cancelled,2024-06-01T12:39:55
1994,PR-11994,Monica Sanchez,2024-07-30,Use,112,Pending,2025-07-20T12:34:57
1995,PR-11995,Taylor Gallagher,2023-11-17,Determine,196,Cancelled,2024-01-18T18:38:03
1996,PR-11996,Willie Stevens,2022-12-20,Part,468,Cancelled,2025-02-15T05:01:45
1997,PR-11997,David Webb,2023-07-22,Represent,411,Approved,2024-04-23T10:30:41
1998,PR-11998,Mrs. Michelle Lam,2025-05-10,Onto,423,Approved,2024-05-19T08:23:40
1999,PR-11999,Joseph Cooper,2025-03-20,Poor,468,Pending,2025-06-15T16:23:43
2000,PR-12000,Daniel Carter,2025-01-14,Sign,353,Cancelled,2023-05-29T04:13:59
